public_space_name,house_number,house_letter,house_number_addition,postcode,city,gemeente,province,type_address_object,addressable_object,side_address,latitude,longitude,geompoint,geogpoint
Harry Banninkstraat,121,,,1011DD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012063906,f,52.37642138,4.90662942,01010000204071000096438B6C39DAFD40713D0AD7B4C41D41,0101000020E61000000846477663A0134090586C932E304A40
Harry Banninkstraat,122,,,1011DD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942922,f,52.3764865,4.90676626,0101000020407100007B14AE47CFDAFD408D976E92D1C41D41,0101000020E61000004A697F5587A013404457A3B530304A40
Harry Banninkstraat,123,,,1011DD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012063911,f,52.37641828,4.90663685,0101000020407100006891ED7C41DAFD40E7FBA971B3C41D41,0101000020E610000086AB3F6965A01340801F5D792E304A40
Harry Banninkstraat,124,,,1011DD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942923,f,52.37647877,4.9067695,01010000204071000085EB51B8D2DAFD40A69BC420CEC41D41,0101000020E61000002D2E012F88A01340B77BD57430304A40
Harry Banninkstraat,125,,,1011DD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012063912,f,52.37641674,4.90664452,010100002040710000FCA9F1D249DAFD4091ED7CBFB2C41D41,0101000020E61000005528D46B67A013409E96816C2E304A40
Harry Banninkstraat,126,,,1011DD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942924,f,52.37652074,4.90674553,01010000204071000077BE9F1AB9DAFD402B8716D9E0C41D41,0101000020E6100000E5C9A5E681A01340ABFEDCD431304A40
Harry Banninkstraat,127,,,1011DD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012063909,f,52.3764159,4.90662796,0101000020407100009EEFA7C637DAFD40448B6C67B2C41D41,0101000020E61000008F98C01463A01340976A75652E304A40
Harry Banninkstraat,129,,,1011DD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012090089,f,52.37641126,4.90663693,0101000020407100006891ED7C41DAFD401F85EB51B0C41D41,0101000020E6100000DB425A6E65A0134040C37B3E2E304A40
Ton de Leeuwstraat,2,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123968,t,52.37561422,4.90943506,0101000020407100009CC420B020E6FD401904568E48C31D41,0101000020E6100000D93384F142A313403FA56E2014304A40
Ton de Leeuwstraat,4,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012124734,f,52.37566848,4.90931909,010100002040710000D122DBF9A2E5FD40DBF97EEA60C31D41,0101000020E610000068440B8B24A313404359A8E715304A40
Ton de Leeuwstraat,6,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123924,f,52.37586958,4.90941442,010100002040710000333333330DE6FD40B4C8763EBAC31D41,0101000020E6100000BE2E8B883DA313407BB8967E1C304A40
Ton de Leeuwstraat,8,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123925,f,52.37581306,4.90942397,010100002040710000E7FBA9F116E6FD408D976E12A1C31D41,0101000020E610000007BA960940A3134020C574A41A304A40
Ton de Leeuwstraat,10,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123926,f,52.37578709,4.9093199,01010000204071000091ED7C3FA5E5FD40333333B395C31D41,0101000020E6100000D99D3AC124A31340835B96CA19304A40
Ton de Leeuwstraat,12,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123927,f,52.37585638,4.90930722,0101000020407100004C37894198E5FD40F6285C8FB4C31D41,0101000020E610000054A0E16E21A31340112DD30F1C304A40
Ton de Leeuwstraat,14,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123928,f,52.37589103,4.90930387,010100002040710000BA490C0295E5FD406891EDFCC3C31D41,0101000020E61000008352C38D20A3134013C581321D304A40
Ton de Leeuwstraat,16,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123929,f,52.37591513,4.90939902,0101000020407100005C8FC2F5FCE5FD408195438BCEC31D41,0101000020E6100000F1D54D7F39A313407B80B1FC1D304A40
Ton de Leeuwstraat,18,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123930,f,52.37586222,4.90939959,0101000020407100005C8FC2F5FCE5FD4023DBF9FEB6C31D41,0101000020E6100000E8D68DA539A31340BAE5DD401C304A40
Ton de Leeuwstraat,20,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123931,f,52.37581648,4.90936728,010100002040710000A8C64B37D9E5FD40560E2DB2A2C31D41,0101000020E6100000F412F62C31A31340BEAE25C11A304A40
Ton de Leeuwstraat,22,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123932,f,52.37587281,4.90931003,010100002040710000DD2406819BE5FD407D3F35DEBBC31D41,0101000020E610000073BD0F2B22A31340B844AA991C304A40
Ton de Leeuwstraat,24,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123933,f,52.37592203,4.90930056,010100002040710000295C8FC291E5FD401283C0CAD1C31D41,0101000020E6100000B16048AF1FA31340348794361E304A40
Ton de Leeuwstraat,26,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123934,f,52.37591884,4.90941389,010100002040710000333333330DE6FD404A0C022BD0C31D41,0101000020E610000076C5EE643DA313408A7DCE1B1E304A40
Ton de Leeuwstraat,28,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123935,f,52.37585137,4.90942356,010100002040710000E7FBA9F116E6FD40C976BE1FB2C31D41,0101000020E61000001257E4ED3FA313405709D9E51B304A40
Ton de Leeuwstraat,32,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123937,f,52.37580534,4.9093197,01010000204071000091ED7C3FA5E5FD40FCA9F1D29DC31D41,0101000020E6100000D9D807B424A31340F6D4B4631A304A40
Ton de Leeuwstraat,34,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123938,f,52.37590743,4.90929773,010100002040710000986E12838EE5FD40F0A7C64BCBC31D41,0101000020E6100000698BC8F11EA31340585A0BBC1D304A40
Ton de Leeuwstraat,36,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123939,f,52.37590057,4.90940812,010100002040710000105839B406E6FD405EBA490CC8C31D41,0101000020E610000041F703E23BA31340D1A78F821D304A40
Ton de Leeuwstraat,38,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123940,f,52.375813,4.90940907,010100002040710000105839B406E6FD408D976E12A1C31D41,0101000020E6100000101753213CA313407E9EF3A31A304A40
Ton de Leeuwstraat,40,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123941,f,52.37581873,4.90931676,010100002040710000EE7C3F35A2E5FD40355EBAC9A3C31D41,0101000020E6100000EE9119EF23A313402F1405D41A304A40
Ton de Leeuwstraat,42,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123942,f,52.37584161,4.90931822,010100002040710000D34D6210A4E5FD4017D9CEF7ADC31D41,0101000020E6100000D891E05024A31340658FF2931B304A40
Ton de Leeuwstraat,44,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123943,f,52.37590744,4.90930071,010100002040710000295C8FC291E5FD40F0A7C64BCBC31D41,0101000020E6100000222ED6B91FA31340853025BC1D304A40
Ton de Leeuwstraat,46,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123945,f,52.37591522,4.90941989,010100002040710000560E2DB213E6FD408195438BCEC31D41,0101000020E6100000405AADF73EA31340DE5066FD1D304A40
Ton de Leeuwstraat,50,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123946,f,52.37585679,4.90940859,010100002040710000105839B406E6FD40F6285C8FB4C31D41,0101000020E61000008289AB013CA3134043A341131C304A40
Ton de Leeuwstraat,52,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123947,f,52.37580743,4.90938526,010100002040710000105839B4ECE5FD4060E5D0A29EC31D41,0101000020E61000004D95DFE335A31340F0163B751A304A40
Ton de Leeuwstraat,54,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123948,f,52.37589103,4.90930387,010100002040710000BA490C0295E5FD406891EDFCC3C31D41,0101000020E61000008352C38D20A3134013C581321D304A40
Ton de Leeuwstraat,56,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123949,f,52.37591522,4.90941989,010100002040710000560E2DB213E6FD408195438BCEC31D41,0101000020E6100000405AADF73EA31340DE5066FD1D304A40
Ton de Leeuwstraat,58,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123936,f,52.37582026,4.90940004,0101000020407100005C8FC2F5FCE5FD401F85EB51A4C31D41,0101000020E61000006FE4E3C339A31340DFCBDDE01A304A40
Ton de Leeuwstraat,60,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123950,f,52.37581285,4.9093703,01010000204071000039B4C876DCE5FD408D976E12A1C31D41,0101000020E61000008BF4A6F731A3134036AEA3A21A304A40
Ton de Leeuwstraat,62,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123952,f,52.37591123,4.90932261,0101000020407100006DE7FBA9A9E5FD40E7FBA9F1CCC31D41,0101000020E6100000B5F4787725A313406EF7F2DB1D304A40
Ton de Leeuwstraat,64,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123953,f,52.37592203,4.90930056,010100002040710000295C8FC291E5FD401283C0CAD1C31D41,0101000020E6100000B16048AF1FA31340348794361E304A40
Ton de Leeuwstraat,66,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123954,f,52.37591522,4.90941989,010100002040710000560E2DB213E6FD408195438BCEC31D41,0101000020E6100000405AADF73EA31340DE5066FD1D304A40
Ton de Leeuwstraat,68,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123955,f,52.37585308,4.90939371,010100002040710000C520B072F6E5FD402DB29DEFB2C31D41,0101000020E6100000C6AE0E1B38A31340418524F41B304A40
Ton de Leeuwstraat,70,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123956,f,52.37583995,4.90930442,010100002040710000BA490C0295E5FD406F128340ADC31D41,0101000020E6100000448CB3B220A313405E15FC851B304A40
Ton de Leeuwstraat,72,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123957,f,52.37592203,4.90930056,010100002040710000295C8FC291E5FD401283C0CAD1C31D41,0101000020E6100000B16048AF1FA31340348794361E304A40
Ton de Leeuwstraat,74,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123958,f,52.3759294,4.90931836,01010000204071000091ED7C3FA5E5FD40A4703D0AD5C31D41,0101000020E61000002371535A24A31340A13667741E304A40
Ton de Leeuwstraat,76,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123959,f,52.37593343,4.90941075,010100002040710000A245B6F309E6FD406DE7FBA9D6C31D41,0101000020E61000000CF153923CA31340B3FF23961E304A40
Ton de Leeuwstraat,78,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123960,f,52.37585679,4.90940859,010100002040710000105839B406E6FD40F6285C8FB4C31D41,0101000020E61000008289AB013CA3134043A341131C304A40
Ton de Leeuwstraat,82,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123961,f,52.37586195,4.90933101,010100002040710000D7A3703DB2E5FD4023DBF9FEB6C31D41,0101000020E61000009F2159AB27A31340A39C8B3E1C304A40
Ton de Leeuwstraat,84,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123962,f,52.3759294,4.90931836,01010000204071000091ED7C3FA5E5FD40A4703D0AD5C31D41,0101000020E61000002371535A24A31340A13667741E304A40
Ton de Leeuwstraat,86,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123963,f,52.37591156,4.90941695,010100002040710000C520B07210E6FD40B81E85EBCCC31D41,0101000020E61000004BFE42323EA31340AFA6B0DE1D304A40
Ton de Leeuwstraat,88,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123964,f,52.37585679,4.90940859,010100002040710000105839B406E6FD40F6285C8FB4C31D41,0101000020E61000008289AB013CA3134043A341131C304A40
Ton de Leeuwstraat,90,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123965,f,52.37583995,4.90930442,010100002040710000BA490C0295E5FD406F128340ADC31D41,0101000020E6100000448CB3B220A313405E15FC851B304A40
Ton de Leeuwstraat,92,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123966,f,52.37587281,4.90931003,010100002040710000DD2406819BE5FD407D3F35DEBBC31D41,0101000020E610000073BD0F2B22A31340B844AA991C304A40
Ton de Leeuwstraat,94,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123967,f,52.37593296,4.90929448,010100002040710000068195438BE5FD406DE7FBA9D6C31D41,0101000020E6100000B7B142171EA31340D55B34921E304A40
Ton de Leeuwstraat,108,,,1011DE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123969,t,52.37580259,4.90971722,0101000020407100001F85EB5156E7FD40F2D24DE29BC31D41,0101000020E61000008B7237E98CA31340459F974C1A304A40
Willem Frederik Hermansstraat,2,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010001166472,f,52.37590373,4.90799213,0101000020407100000000000000E0FD4000000000CCC31D41,0101000020E6100000C39537B0C8A1134083270D9D1D304A40
Willem Frederik Hermansstraat,3,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942979,f,52.37593272,4.90774859,010100002040710000BA490C02F7DEFD40713D0A57D9C31D41,0101000020E6100000CA0BE4D888A11340C0B738901E304A40
Willem Frederik Hermansstraat,5,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942989,f,52.37594137,4.90773427,010100002040710000DD240681E7DEFD40A8C64B37DDC31D41,0101000020E61000002F73A31785A1134045C4CAD81E304A40
Willem Frederik Hermansstraat,7,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943016,f,52.37594465,4.90774821,010100002040710000FA7E6ABCF6DEFD40F853E3A5DEC31D41,0101000020E6100000C4597CBF88A113406DC141F41E304A40
Willem Frederik Hermansstraat,9,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943017,f,52.3759533,4.90773548,0101000020407100005C8FC2F5E8DEFD402FDD2486E2C31D41,0101000020E6100000985FAA6885A113404898E13C1F304A40
Willem Frederik Hermansstraat,11,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012152081,f,52.37596344,4.90773271,010100002040710000D34D6210E6DEFD40A4703D0AE7C31D41,0101000020E61000005B7EEEAE84A113406246E8911F304A40
Willem Frederik Hermansstraat,15,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943018,f,52.37597229,4.90771675,0101000020407100005839B4C8D4DEFD40BA490C02EBC31D41,0101000020E610000041BB238080A11340190C28DC1F304A40
Willem Frederik Hermansstraat,17,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943019,f,52.37597429,4.90773096,010100002040710000355EBA49E4DEFD405A643BDFEBC31D41,0101000020E61000008FA0AA3984A113408699ECEC1F304A40
Willem Frederik Hermansstraat,19,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942981,f,52.37598147,4.90771513,010100002040710000EC51B81ED3DEFD40BC749318EFC31D41,0101000020E6100000A440FC1280A113404473272920304A40
Willem Frederik Hermansstraat,21,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942991,f,52.37598442,4.90772774,010100002040710000894160E5E0DEFD40CFF75363F0C31D41,0101000020E6100000A9E4616183A113403252EF4120304A40
Willem Frederik Hermansstraat,23,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943020,f,52.37599114,4.90771502,010100002040710000EC51B81ED3DEFD4066666666F3C31D41,0101000020E61000007832F80B80A113407F56467A20304A40
Willem Frederik Hermansstraat,25,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943021,f,52.37599119,4.90772846,010100002040710000295C8FC2E1DEFD4066666666F3C31D41,0101000020E61000005060B09183A11340862DBB7A20304A40
Willem Frederik Hermansstraat,27,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942982,f,52.37598818,4.90770003,0101000020407100006F1283C0C2DEFD4054E3A51BF2C31D41,0101000020E6100000057AEC1D7CA11340DAC6696120304A40
Willem Frederik Hermansstraat,29,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942992,f,52.37599788,4.90770546,0101000020407100005839B4C8C8DEFD40DBF97E6AF6C31D41,0101000020E6100000A3E86D8A7DA11340661BCCB220304A40
Willem Frederik Hermansstraat,31,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943022,f,52.37599986,4.90771809,010100002040710000F6285C8FD6DEFD409EEFA746F7C31D41,0101000020E6100000FFE387D980A1134040926FC320304A40
Willem Frederik Hermansstraat,33,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943023,f,52.37600088,4.90772993,010100002040710000F4FDD478E3DEFD40EE7C3FB5F7C31D41,0101000020E6100000E8211DF483A113405107FBCB20304A40
Willem Frederik Hermansstraat,35,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942983,f,52.3760066,4.90770853,01010000204071000062105839CCDEFD401283C04AFAC31D41,0101000020E6100000EC93FD577EA113404457F5FB20304A40
Willem Frederik Hermansstraat,37,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942993,f,52.37601148,4.90772112,01010000204071000000000000DADEFD40E7FBA971FCC31D41,0101000020E6100000F175FCA481A1134010BBF22421304A40
Willem Frederik Hermansstraat,39,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943024,f,52.37601578,4.90770522,010100002040710000FA7E6ABCC8DEFD40F2D24D62FEC31D41,0101000020E61000005BF27B7A7DA11340677CF94821304A40
Willem Frederik Hermansstraat,41,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943025,f,52.37600913,4.90773533,0101000020407100007F6ABC74E9DEFD405A643B5FFBC31D41,0101000020E61000006594B65E85A11340DAA8391121304A40
Willem Frederik Hermansstraat,43,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942984,f,52.37602114,4.90771627,010100002040710000B6F3FDD4D4DEFD4091ED7CBF00C41D41,0101000020E6100000CB86A85F80A11340755FE87521304A40
Willem Frederik Hermansstraat,45,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942994,f,52.37602495,4.90770043,0101000020407100000E2DB29DC3DEFD40F4FDD47802C41D41,0101000020E610000026F076387CA113402B4EDD9521304A40
Willem Frederik Hermansstraat,47,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943026,f,52.37602023,4.90772894,010100002040710000C976BE9FE2DEFD401F85EB5100C41D41,0101000020E61000009E61D8B183A113401156456E21304A40
Willem Frederik Hermansstraat,49,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943027,f,52.37602983,4.90771222,0101000020407100000C022B87D0DEFD40C976BE9F04C41D41,0101000020E610000040873E507FA113402BCDD3BE21304A40
Willem Frederik Hermansstraat,51,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942985,f,52.37603558,4.90769795,010100002040710000A4703D0AC1DEFD40EE7C3F3507C41D41,0101000020E6100000C3B914927BA11340B40A0CEF21304A40
Willem Frederik Hermansstraat,53,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942995,f,52.37604046,4.90770975,010100002040710000A245B6F3CDDEFD40C3F5285C09C41D41,0101000020E6100000155CDCA97EA11340D489021822304A40
Willem Frederik Hermansstraat,55,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943028,f,52.37604621,4.90769545,010100002040710000C520B072BEDEFD40E7FBA9F10BC41D41,0101000020E61000003D35B6EA7AA1134085A63A4822304A40
Willem Frederik Hermansstraat,57,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943029,f,52.37602989,4.90772804,010100002040710000295C8FC2E1DEFD40C976BE9F04C41D41,0101000020E610000049029D7583A113400B545DBF21304A40
Willem Frederik Hermansstraat,59,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942986,f,52.37603069,4.90768534,01010000204071000091ED7C3FB3DEFD401904560E05C41D41,0101000020E61000001B7C194478A11340E1840EC621304A40
Willem Frederik Hermansstraat,61,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942996,f,52.37603956,4.90772399,0101000020407100007F6ABC74DDDEFD40508D97EE08C41D41,0101000020E610000031C47E6582A113409D2A6D1022304A40
Willem Frederik Hermansstraat,63,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943030,f,52.37604869,4.90770961,010100002040710000448B6CE7CDDEFD402FDD24060DC41D41,0101000020E61000008280EEA07EA113409A07115D22304A40
Willem Frederik Hermansstraat,65,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943031,f,52.37605637,4.9076953,01010000204071000066666666BEDEFD4017D9CE7710C41D41,0101000020E61000005C6961E07AA11340BEA87E9D22304A40
Willem Frederik Hermansstraat,67,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942987,f,52.37605759,4.9077064,010100002040710000986E1283CADEFD406891EDFC10C41D41,0101000020E6100000B3F18BC97DA113409B56ACA722304A40
Willem Frederik Hermansstraat,69,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942997,f,52.37604298,4.90767826,010100002040710000E17A14AEABDEFD40A4703D8A0AC41D41,0101000020E6100000263C066976A11340A8862E2D22304A40
Willem Frederik Hermansstraat,71,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943032,f,52.37605556,4.90767813,010100002040710000E17A14AEABDEFD4060E5D02210C41D41,0101000020E610000061D8E65F76A11340EC56A79622304A40
Willem Frederik Hermansstraat,73,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942988,f,52.37606507,4.90768638,0101000020407100005839B4C8B4DEFD40E5D0225B14C41D41,0101000020E610000078BCC38978A11340C89679E622304A40
Willem Frederik Hermansstraat,75,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942998,f,52.3760661,4.9077006,010100002040710000355EBA49C4DEFD40355EBAC914C41D41,0101000020E6100000DA65FF437CA1134092BD19EF22304A40
Willem Frederik Hermansstraat,77,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943053,f,52.37606501,4.90767137,010100002040710000508D976EA4DEFD40E5D0225B14C41D41,0101000020E61000001AB4989A74A11340F312F7E522304A40
Willem Frederik Hermansstraat,79,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943054,f,52.3760738,4.90769182,0101000020407100004260E5D0BADEFD401D5A643B18C41D41,0101000020E6100000708FF9F679A11340EB82B72F23304A40
Willem Frederik Hermansstraat,81,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942929,t,52.37597823,4.90706446,01010000204071000004560E2D0EDCFD40D9CEF7D3EEC31D41,0101000020E610000056408C81D5A013409D6FFC0D20304A40
Willem Frederik Hermansstraat,83,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942929,t,52.37597823,4.90706446,01010000204071000004560E2D0EDCFD40D9CEF7D3EEC31D41,0101000020E610000056408C81D5A013409D6FFC0D20304A40
Willem Frederik Hermansstraat,85,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943033,f,52.37608447,4.90769132,01010000204071000066666666BADEFD40AE47E1FA1CC41D41,0101000020E610000030B79CD579A113402E63318923304A40
Willem Frederik Hermansstraat,87,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943034,f,52.37619853,4.90766639,0101000020407100006ABC7493A0DEFD40355EBAC94FC41D41,0101000020E61000001F91344C73A1134081E5004627304A40
Willem Frederik Hermansstraat,89,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943008,f,52.37633666,4.90761192,010100002040710000A01A2FDD66DEFD40C3F5285C8DC41D41,0101000020E6100000E908270565A11340BD5BB2CC2B304A40
Willem Frederik Hermansstraat,91,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943049,f,52.37634609,4.90760038,010100002040710000666666665ADEFD4048E17A9491C41D41,0101000020E61000008D8E92FE61A11340DC71D81B2C304A40
Willem Frederik Hermansstraat,93,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943035,f,52.37634701,4.9076099,0101000020407100005839B4C864DEFD40F4FDD4F891C41D41,0101000020E6100000EDC9847D64A1134010BF8E232C304A40
Willem Frederik Hermansstraat,95,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943036,f,52.37635664,4.90759874,010100002040710000FA7E6ABC58DEFD409EEFA74696C41D41,0101000020E61000005AA46C9061A113406E744D742C304A40
Willem Frederik Hermansstraat,97,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943009,f,52.37635175,4.90758536,010100002040710000BC7493184ADEFD40C976BE1F94C41D41,0101000020E610000021D8340E5EA11340DD23494B2C304A40
Willem Frederik Hermansstraat,99,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943050,f,52.37633736,4.90759573,0101000020407100001D5A643B55DEFD40105839B48DC41D41,0101000020E6100000A4EE93C660A113405D69A1D22B304A40
Willem Frederik Hermansstraat,101,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943037,f,52.37636248,4.90758597,010100002040710000894160E54ADEFD40666666E698C41D41,0101000020E6100000DA95B1375EA1134061D253A52C304A40
Willem Frederik Hermansstraat,103,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943038,f,52.37634003,4.90758015,010100002040710000355EBA4944DEFD40DBF97EEA8EC41D41,0101000020E6100000A7CFF6B05CA11340E411F2E82B304A40
Willem Frederik Hermansstraat,105,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943010,f,52.3763314,4.90760079,010100002040710000273108AC5ADEFD40A4703D0A8BC41D41,0101000020E6100000943DFD1962A1134056FC96A02B304A40
Willem Frederik Hermansstraat,107,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943058,f,52.37634886,4.90756716,010100002040710000D7A3703D36DEFD405A643BDF92C41D41,0101000020E6100000630D404959A11340D4B211332C304A40
Willem Frederik Hermansstraat,109,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011942999,f,52.37633247,4.90758156,0101000020407100003F355EBA45DEFD403BDF4F8D8BC41D41,0101000020E6100000CFC7240F5DA11340D93296A92B304A40
Willem Frederik Hermansstraat,111,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943039,f,52.37632495,4.90758914,010100002040710000448B6CE74DDEFD4079E9263188C41D41,0101000020E6100000A494350C5FA11340E366836A2B304A40
Willem Frederik Hermansstraat,113,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943040,f,52.37632014,4.90759551,0101000020407100005839B4C854DEFD40A4703D0A86C41D41,0101000020E61000001BED7AB760A11340DDE12A422B304A40
Willem Frederik Hermansstraat,115,,,1011DG,Amsterdam,Amsterdam,Noord-Holland,VBO,363010011943011,f,52.37631339,4.9075865,010100002040710000894160E54ADEFD403BDF4F0D83C41D41,0101000020E6100000DC47515B5EA1134037C98A092B304A40
